1.0,0.7101675752895957,5.827540650554479
-1.0,-1.3900979501707873,-14.777764226303239
1.0,-1.7176799941701155,3.4085154088548784
-1.0,9.13739511177694,-2.5342217417326136
1.0,-13.596583722888633,0.9906992317592653
-1.0,11.83890181783212,0.897172629098371
-1.0,12.86324152148007,10.024641553666974
-1.0,-7.114521754077568,-13.652976452008998
1.0,-11.058245909542217,11.946474540287081
1.0,-4.986263730750558,11.613159729474106
1.0,-5.827146729299894,-3.8080710674359537
1.0,-14.630676717019771,12.037024718761131
-1.0,8.87262790834221,12.193228253862639
1.0,-0.7752565253500556,4.35081322858084
1.0,-0.6344264032805675,7.5007268774979075
1.0,-12.571730275404002,2.299489658421315
-1.0,3.7471519820651373,-2.2896033144520285
-1.0,11.733165858409276,-14.950765939436572
-1.0,14.1627122735545,-13.91679181558016
-1.0,13.876490705296273,-14.882128744539841
-1.0,3.7604372922926395,-3.2749921990534663
1.0,-10.740061591566441,-0.03486104427594938
-1.0,3.1231465063290216,6.6498889495388624
-1.0,-2.430260484591521,-5.824216520060562
-1.0,-0.5772300741407079,-14.66127951509696
-1.0,12.44997469460629,-1.2370114995283323
-1.0,13.239647330931053,7.333443917151076
-1.0,0.8421448540010807,-11.407127477452732
1.0,-9.138760694380004,-11.944536365893729
1.0,-3.60181957667041,-4.257934113519845
1.0,-11.539475142647118,14.460740011300807
1.0,-9.903371098934747,8.703796609678573
1.0,-6.07310643739746,0.5217745248130647
-1.0,2.3032325348560576,-9.950620663861343
-1.0,2.930644369154475,-11.82509814139603
1.0,-6.527646909271166,-5.2013804816000295
-1.0,3.73955408063366,6.068994620409988
-1.0,14.211843301709205,1.1702275394939896
-1.0,8.979086601080752,2.521388066047482
1.0,-13.162199845726473,1.9846486334595923
1.0,-6.8896309590171985,-2.5558894683345574
1.0,-9.59556677962069,11.946248516076547
1.0,-12.976573993144456,14.422780689573344
-1.0,4.143818787886769,-13.341960533193014
1.0,-2.7671763014879396,13.758703341557297
1.0,-13.853589746389655,8.901569319934339
-1.0,9.994956110409944,12.69794584794581
1.0,-12.4581479818659,8.914526045722681
-1.0,11.462884089266957,5.6393515395897715
-1.0,11.940786522496179,11.350743473230938
1.0,2.8430819399481244,8.801342044738252
-1.0,8.277795328897334,11.989701299107185
1.0,-3.3436731137872933,1.1247736877695118
1.0,-4.957888037475936,1.3939583459306348
-1.0,5.669229832016743,-1.481204344613115
-1.0,14.74897114298518,14.378739029193376
1.0,-9.232982716636819,-1.7171102854280313
-1.0,5.0393584653020795,9.707222054623667
-1.0,7.992669793126083,-5.589362531382665
1.0,-11.582645412816444,5.97975217290551
1.0,-14.920772460844129,-6.807305193608778
1.0,-7.945818903483328,9.133334523292095
-1.0,10.017814062198575,-4.908770098108754
1.0,3.5658394721766946,9.137986013804927
1.0,-11.152866969812209,-1.1963572891563654
1.0,-14.142059017104172,-4.357124370729634
1.0,-10.540608044876926,-9.334792383497541
-1.0,-1.7087553752540288,-9.664922682423887
-1.0,6.179930238959905,-1.1877885074592456
1.0,-8.605763563265374,-3.330513929531527
1.0,-14.420701705498777,8.134436694229812
-1.0,-2.113295097859858,-6.575197322089203
1.0,-13.675284724029057,-11.404046448179269
1.0,4.384015344278065,13.818784349819051
-1.0,7.253596632989108,-7.6110439908574845
-1.0,2.4523888958733444,4.197079199291501
-1.0,9.238404360890726,14.78403734852478
-1.0,9.056832530161643,12.330562472007184
1.0,-8.594395028548965,-1.5391340276079966
-1.0,-0.5476039831554758,-9.399284581041613
-1.0,7.185285212254119,10.41511060088925
1.0,4.465368137707777,11.171757288759586
-1.0,5.426554615552185,-1.0385003128923511
-1.0,7.681106486905573,11.691581019948515
-1.0,14.669165792105197,-13.334143358109854
-1.0,5.947369357048682,-11.66027020876204
1.0,-5.468340572199889,-1.043949233541495
-1.0,-0.33557528568996275,-6.020566873064633
-1.0,14.75420200430884,10.62414063691282
-1.0,13.624622029368833,-6.183783541854588
1.0,0.9991461283452079,9.762127471029054
1.0,-14.480632513519664,1.8202891541903092
1.0,-8.930186555220601,4.177215616152228
1.0,1.1881624736841765,7.286829458272326
1.0,-2.4208544519604267,0.3183365904733275
-1.0,8.683545626089415,-2.8899918676105028
1.0,-12.014394753619332,-12.120494439014
1.0,-6.793492927037059,-7.367581079813724
1.0,-2.8454562115206663,4.631285528768871
-1.0,9.13010424453832,-12.974258125389692
